amenities,host_response_rate,accommodates,bathrooms,bedrooms,beds,security_deposit,cleaning_fee,guests_included,extra_people,availability_365,number_of_reviews,review_scores_rating,reviews_per_month,summary_len,houserules_len,Manhattan,Brooklyn,Queens,Others,Entire_home,Private_room,Shared_room,price
31,1,5,2.5,3,3,0,175,1,0,92,2,100,0.78,46,1,0,1,0,0,1,0,0,150
2,0.6,2,1,1,1,0,10,1,5,130,7,80,2.04,21,1,0,1,0,0,0,1,0,46
33,1,2,1,1,1,0,50,1,10,80,16,99,5.11,72,1,0,1,0,0,0,1,0,95
10,1,3,1,2,2,0,20,1,0,7,9,98,2.65,56,29,0,1,0,0,1,0,0,85
7,1,2,1,0,1,300,100,2,30,0,1,100,0.94,59,1,0,1,0,0,1,0,0,90
37,0.9,4,2,2,2,0,100,1,0,196,4,100,1.64,79,1,0,1,0,0,1,0,0,175
20,1,4,1,1,2,0,20,1,20,1,4,95,1.22,80,1,0,1,0,0,1,0,0,170
32,0.9,3,1,1,1,400,60,2,20,14,12,87,3.4,23,26,1,0,0,0,1,0,0,130
28,1,6,2.5,3,4,0,225,1,0,44,8,90,2.96,79,1,0,1,0,0,1,0,0,600
22,0.86,4,1,2,2,0,160,4,50,0,5,100,1.61,61,11,0,1,0,0,1,0,0,100
8,1,4,1,1,2,500,70,2,20,6,1,100,0.46,56,11,0,1,0,0,1,0,0,150
16,0.92,4,1,0,1,0,50,2,30,40,17,86,4.77,64,58,1,0,0,0,1,0,0,180
65,1,2,1,1,1,100,100,2,0,176,1,100,1,66,23,0,0,1,0,1,0,0,80
40,1,2,1,1,1,100,50,1,25,177,10,98,2.83,84,8,0,1,0,0,0,1,0,75
13,0.8,2,1,0,2,0,20,1,0,296,11,100,3.3,83,1,0,0,1,0,1,0,0,100
25,1,3,1,1,2,0,50,2,10,174,7,100,2,65,3,0,0,1,0,0,1,0,50
17,1,6,1,2,3,0,120,1,10,81,16,90,4.4,79,1,0,0,1,0,1,0,0,95
17,0.92,6,1,1,3,0,50,2,30,87,21,90,6,64,72,1,0,0,0,1,0,0,180
16,0.92,4,1,0,2,0,50,2,30,102,23,89,6.83,64,72,1,0,0,0,1,0,0,165
29,1,6,2.5,2,2,0,120,1,0,67,3,100,3,80,146,0,1,0,0,1,0,0,199
9,1,2,1,1,1,0,20,2,10,3,4,90,1.29,85,1,0,1,0,0,0,1,0,65
33,1,2,1,1,1,0,35,1,10,87,17,99,5.05,87,60,0,1,0,0,0,1,0,45
18,0.67,2,1,1,1,0,35,2,60,124,2,100,1.15,65,1,0,1,0,0,0,1,0,65
15,1,3,1,1,1,250,99,2,50,162,9,100,3.86,82,14,0,1,0,0,1,0,0,135
12,1,2,1,0,1,0,25,2,20,0,7,94,3.28,36,6,0,1,0,0,1,0,0,89
18,1,3,1,1,1,0,50,1,0,183,7,94,2.44,80,1,0,1,0,0,1,0,0,250
14,0.7,2,1,1,1,0,15,1,5,0,3,100,1.03,54,29,1,0,0,0,0,1,0,58
12,0.97,2,1.5,1,1,100,65,1,0,275,4,80,1.6,28,67,1,0,0,0,0,1,0,100
12,0.97,1,1.5,1,1,100,65,1,0,150,8,83,2.61,28,67,1,0,0,0,0,1,0,85
9,0.9,2,1,1,1,0,65,1,35,20,6,100,1.94,72,1,0,1,0,0,0,1,0,65
15,0.88,2,1,1,1,0,35,1,60,345,1,100,0.28,67,59,0,1,0,0,0,1,0,69
14,0.97,2,1,1,1,100,12,1,0,163,6,87,2.37,62,177,0,1,0,0,0,1,0,44
15,0.97,2,1,1,2,100,12,1,0,165,14,94,4.08,65,177,0,0,1,0,0,1,0,49
15,0.97,2,1,1,2,100,12,1,0,128,10,94,3.13,58,177,0,0,1,0,0,1,0,44
16,0.97,2,1,1,1,100,12,1,0,154,9,98,3.18,84,177,0,0,1,0,0,1,0,44
25,1,2,1,1,1,100,30,1,39,0,14,96,3.78,77,158,1,0,0,0,0,1,0,149
40,1,4,1,2,2,200,50,1,0,192,13,98,4.29,57,74,0,0,1,0,1,0,0,140
9,1,2,1,1,1,0,10,1,10,24,10,96,3.53,61,1,1,0,0,0,0,1,0,90
9,1,4,1,0,0,0,100,1,0,297,10,92,3.03,77,1,1,0,0,0,1,0,0,220
33,1,8,2,3,5,200,150,3,25,20,5,100,2.42,92,69,0,1,0,0,1,0,0,195
23,1,2,1,1,2,150,35,2,50,43,3,100,1.22,69,22,0,0,1,0,1,0,0,75
9,1,6,1,2,2,0,90,4,50,341,22,100,6.23,85,1,0,1,0,0,1,0,0,300
13,1,2,1,1,1,300,50,1,30,339,12,95,3.36,78,1,1,0,0,0,0,1,0,85
13,1,2,1,1,1,300,50,1,30,356,15,93,4.17,78,20,1,0,0,0,0,1,0,85
5,1,1,1,1,1,0,10,1,15,128,6,97,1.84,81,1,0,0,1,0,0,1,0,50
13,1,2,1,1,1,300,50,1,30,332,14,91,3.93,78,1,1,0,0,0,0,1,0,85
13,0.7,2,1,1,1,1500,60,1,0,83,2,100,0.57,89,7,1,0,0,0,1,0,0,230
5,0.9,2,1.5,1,1,0,20,1,0,179,1,80,0.67,86,5,0,1,0,0,0,1,0,69
14,0.9,1,1,1,1,0,0,1,0,22,9,89,2.84,18,1,0,1,0,0,0,1,0,40
21,1,3,1,1,1,500,85,1,0,7,10,96,3,59,169,1,0,0,0,1,0,0,151
10,1,2,1,0,2,0,15,1,0,188,8,98,2.79,40,9,1,0,0,0,1,0,0,180
7,0.9,1,1,1,1,200,50,1,50,35,12,96,3.91,20,1,1,0,0,0,0,1,0,120
22,0.9,2,1,1,1,0,25,1,27,26,8,95,2.53,41,1,1,0,0,0,0,1,0,60
26,0.91,3,1,1,2,100,30,1,30,15,4,75,3.08,82,32,1,0,0,0,0,1,0,129
23,0.91,2,1,1,1,100,30,1,20,0,1,100,1,82,32,1,0,0,0,0,1,0,129
18,1,3,1,2,2,300,25,1,0,217,1,100,0.54,35,1,1,0,0,0,1,0,0,299
32,1,4,1,2,3,400,60,1,0,52,11,100,4.12,89,81,0,1,0,0,1,0,0,120
20,1,1,1,1,1,0,25,1,0,82,7,100,2.41,28,1,0,1,0,0,0,1,0,45
21,1,2,1,1,1,0,150,3,50,296,4,100,4,84,4,0,1,0,0,1,0,0,135
9,0.7,2,1,1,2,500,80,2,20,97,4,95,2.61,55,1,1,0,0,0,1,0,0,165
22,1,2,1.5,1,1,350,60,1,0,48,4,95,1.67,79,30,0,1,0,0,1,0,0,125
8,1,2,1,1,1,0,15,1,10,0,2,100,0.97,56,13,0,1,0,0,0,1,0,90
25,1,2,1,1,2,100,50,1,10,13,3,100,1.58,65,68,0,1,0,0,1,0,0,140
4,1,2,1,1,1,0,30,1,0,22,1,100,0.41,44,1,1,0,0,0,0,1,0,200
13,1,5,1,2,3,200,80,4,50,255,7,91,2.56,72,15,0,0,1,0,1,0,0,190
13,1,5,1,2,2,250,100,1,0,70,7,100,2.23,88,1,0,1,0,0,1,0,0,125
34,1,4,1,1,1,0,100,1,0,323,14,97,3.96,30,4,1,0,0,0,1,0,0,200
17,1,5,1,1,2,0,60,1,0,155,7,89,2.28,93,29,1,0,0,0,0,1,0,124
13,0.96,2,1,1,1,1000,75,1,20,14,13,100,5,58,17,1,0,0,0,1,0,0,120
8,1,5,1,1,2,0,60,1,0,117,8,88,2.7,93,59,1,0,0,0,0,1,0,125
21,1,4,1,1,2,0,75,2,15,32,6,97,1.94,81,29,0,1,0,0,1,0,0,214
18,0.83,4,1,1,2,100,25,2,18,21,11,89,5.59,69,6,1,0,0,0,1,0,0,160
11,1,4,1,1,2,0,135,2,30,272,5,96,1.97,76,1,0,1,0,0,1,0,0,165
8,1,2,1,1,1,250,30,1,0,363,2,90,1.22,42,1,1,0,0,0,1,0,0,300
10,1,2,1,1,1,0,25,1,0,10,7,94,2.5,66,1,1,0,0,0,1,0,0,180
8,0.7,2,1,1,1,0,30,1,0,53,8,94,2.58,81,1,1,0,0,0,1,0,0,165
40,1,3,1,1,2,950,190,1,0,167,4,100,2.73,78,1,1,0,0,0,1,0,0,395
14,1,2,1,1,1,300,70,1,0,11,4,100,1.29,25,1,0,1,0,0,1,0,0,225
18,1,2,1,0,2,0,100,1,0,61,13,98,4.24,78,129,1,0,0,0,1,0,0,150
35,1,2,1,1,1,100,25,1,25,84,3,87,0.96,77,173,0,0,1,0,0,1,0,60
8,0.93,2,1,1,2,100,50,1,0,0,1,80,0.67,70,36,1,0,0,0,0,1,0,90
31,1,7,2,3,3,400,125,6,35,230,6,100,2.9,52,164,0,1,0,0,1,0,0,220
20,1,4,1,2,2,0,50,1,0,4,4,95,1.58,40,7,0,1,0,0,1,0,0,140
14,0.9,2,1,0,0,0,50,2,15,16,3,100,1.03,18,18,0,1,0,0,1,0,0,80
6,1,3,1,1,1,0,35,2,30,4,6,97,1.94,77,1,0,1,0,0,1,0,0,65
11,1,2,1,1,1,300,75,2,50,0,12,95,3.96,33,7,1,0,0,0,1,0,0,125
42,1,3,1,1,2,100,25,1,25,89,10,100,3.13,77,173,0,0,1,0,0,1,0,75
19,0.9,2,1,1,2,0,10,1,20,162,8,91,2.86,35,19,0,0,1,0,0,1,0,55
13,0.94,4,1,2,2,0,79,2,69,361,3,100,1.13,84,1,1,0,0,0,1,0,0,450
17,1,2,1,1,1,0,150,2,0,263,2,100,0.79,64,1,0,1,0,0,1,0,0,163
34,1,2,1,1,1,0,55,1,0,0,4,100,2.11,32,23,0,1,0,0,0,1,0,75
10,1,6,1,2,3,200,120,1,0,336,6,80,3.53,94,1,1,0,0,0,0,1,0,196
38,1,6,1,2,4,200,120,1,0,324,6,83,1.88,65,1,1,0,0,0,1,0,0,174
14,1,2,1,1,1,200,75,2,20,44,1,100,0.59,32,1,0,1,0,0,0,1,0,100
32,1,4,2,2,2,750,150,4,25,80,7,89,2.28,81,185,1,0,0,0,1,0,0,595
9,1,2,1,0,1,250,130,1,0,137,5,95,1.69,88,1,1,0,0,0,1,0,0,185
4,0.9,2,1,1,1,500,30,1,0,0,8,88,2.79,92,16,0,1,0,0,1,0,0,110
66,1,2,1,1,1,300,45,1,0,52,1,100,1,94,178,0,0,1,0,1,0,0,109
23,0.83,2,1,0,1,200,100,1,0,20,5,88,1.47,40,36,1,0,0,0,1,0,0,180
15,1,2,1,1,1,300,100,1,0,13,8,100,3.24,88,1,1,0,0,0,1,0,0,245
41,1,4,1,0,3,400,70,1,0,40,5,92,2.17,13,32,0,1,0,0,1,0,0,150
4,0.6,1,1,1,0,150,43,1,25,63,2,100,0.75,88,7,1,0,0,0,1,0,0,130
11,1,3,1,1,1,0,70,1,50,341,3,93,0.96,92,6,1,0,0,0,0,1,0,228
65,1,5,1,2,2,0,80,2,75,341,4,95,1.46,89,16,1,0,0,0,1,0,0,236
40,1,2,1,1,1,0,40,1,30,77,10,88,3.85,4,55,1,0,0,0,0,1,0,97
22,1,2,1,1,1,250,40,1,10,226,6,100,2.17,15,28,0,1,0,0,0,1,0,49
32,1,2,1,1,1,250,40,1,10,250,8,100,2.93,15,28,0,1,0,0,0,1,0,49
14,0.9,2,1,1,1,0,15,1,10,64,5,95,1.97,93,6,0,1,0,0,0,1,0,65
6,1,2,1.5,1,1,0,10,1,20,0,1,100,0.33,38,8,0,1,0,0,0,1,0,50
34,1,2,1,1,1,250,40,1,10,254,11,98,4.23,15,28,0,1,0,0,0,1,0,49
15,0.93,6,1.5,1,3,500,125,6,25,0,10,96,3.75,85,166,1,0,0,0,1,0,0,195
12,1,6,2,2,2,250,125,4,50,4,4,100,1.4,84,27,1,0,0,0,1,0,0,300
25,0.8,2,1,1,1,0,10,1,20,0,3,80,1.15,90,1,0,1,0,0,0,1,0,55
25,1,2,1,1,1,250,40,1,10,268,9,100,3.42,15,28,0,1,0,0,0,1,0,52
41,0.95,4,2,1,2,250,200,1,9,157,4,80,1.45,83,1,0,0,1,0,0,1,0,39
24,1,6,1,3,4,150,100,4,50,313,6,93,2.17,48,1,0,1,0,0,1,0,0,150
32,0.95,2,2,1,1,0,10,1,10,76,13,88,5.13,78,1,0,1,0,0,0,1,0,70
26,1,6,2,2,3,225,40,1,0,0,2,100,0.74,32,26,1,0,0,0,1,0,0,380
10,1,5,1,2,2,100,75,4,100,16,6,100,3.16,48,1,1,0,0,0,1,0,0,300
9,0.97,3,2,1,1,100,70,1,0,282,2,90,0.97,19,18,1,0,0,0,0,1,0,90
9,0.97,2,2,1,1,100,70,1,0,252,1,100,0.86,19,24,1,0,0,0,0,1,0,90
9,0.97,2,2,1,1,100,70,1,0,258,1,100,0.6,19,24,1,0,0,0,0,1,0,90
9,0.97,2,2,1,1,100,70,1,0,237,4,100,1.85,19,24,1,0,0,0,0,1,0,90
11,0.6,2,1,1,1,0,0,1,15,364,1,100,0.46,82,188,0,1,0,0,0,1,0,80
35,1,2,1,1,1,250,40,1,10,261,14,100,5.19,15,28,0,1,0,0,0,1,0,58
12,1,4,1,2,2,0,35,3,10,194,2,100,0.92,35,1,0,1,0,0,1,0,0,89
17,0.7,3,1,0,2,300,99,2,75,44,5,93,1.72,50,1,1,0,0,0,1,0,0,159
42,1,3,1,1,1,100,30,2,10,318,11,96,4.34,75,179,0,0,1,0,0,1,0,60
9,1,2,1,0,1,0,20,1,0,55,5,100,3.33,51,3,1,0,0,0,0,1,0,120
11,1,2,1,0,1,500,75,2,25,86,13,94,5.06,51,10,1,0,0,0,1,0,0,124
43,1,2,1,1,1,100,50,1,0,308,6,93,2.54,71,179,0,0,1,0,0,1,0,70
19,0.7,3,1,0,2,300,99,2,75,13,8,93,2.79,76,1,1,0,0,0,1,0,0,127
18,1,2,1.5,1,1,200,25,1,0,279,6,97,4.62,75,186,0,1,0,0,0,1,0,69
16,1,5,1,1,3,300,100,2,10,193,5,100,1.76,71,127,1,0,0,0,1,0,0,180
15,1,2,1,1,1,0,25,2,25,49,18,96,5.4,35,20,0,1,0,0,0,1,0,74
9,0.8,3,1,0,1,0,45,1,0,0,2,100,0.82,56,1,1,0,0,0,1,0,0,230
15,1,4,1,1,1,0,40,4,20,0,5,100,1.58,37,6,0,1,0,0,1,0,0,100
14,1,2,1,1,1,100,20,2,45,95,8,100,2.79,57,90,1,0,0,0,0,1,0,138
4,1,2,1,1,1,0,0,1,15,48,13,98,3.94,29,1,0,1,0,0,0,1,0,60
21,0.91,4,1,1,1,0,30,1,20,125,9,91,3.1,48,8,0,1,0,0,0,1,0,85
10,1,2,1,1,1,300,50,1,50,365,8,95,2.5,66,1,1,0,0,0,0,1,0,87
16,1,2,1,1,1,0,20,1,20,86,5,96,2.38,88,1,0,1,0,0,0,1,0,85
11,0.9,6,1,2,2,0,100,4,40,121,19,94,6.13,11,47,1,0,0,0,1,0,0,240
21,0.9,5,1,2,3,0,80,4,80,8,10,100,3.23,50,8,1,0,0,0,1,0,0,240
39,0.9,2,1,1,1,200,25,1,0,28,4,100,1.38,83,18,0,0,1,0,0,1,0,47
60,1,2,1,1,1,0,0,1,0,327,5,100,1.97,50,1,1,0,0,0,0,1,0,200
6,1,6,1,2,2,250,150,4,10,218,1,100,0.58,83,1,1,0,0,0,1,0,0,419
11,1,3,1,1,1,0,45,1,10,17,3,100,1.18,49,1,0,1,0,0,1,0,0,78
59,1,7,1,3,3,250,95,3,35,80,8,100,4.62,73,137,0,1,0,0,1,0,0,167
45,1,3,1,2,2,0,50,1,40,85,11,100,3.47,89,1,0,1,0,0,0,1,0,88
8,0.95,1,1,1,1,100,29,1,49,364,4,93,2.03,1,25,1,0,0,0,0,1,0,65
28,1,1,1.5,1,1,500,30,1,20,0,1,100,0.81,1,7,0,1,0,0,0,1,0,50
28,1,1,1.5,1,1,500,30,1,20,0,4,95,1.2,1,7,0,1,0,0,0,1,0,56
10,1,1,1.5,1,1,0,10,1,20,337,6,97,5,80,1,0,1,0,0,0,1,0,45
28,1,5,2,2,3,100,50,1,0,44,9,96,3.14,80,1,0,0,1,0,1,0,0,120
11,1,5,1,2,3,150,70,2,15,271,3,87,1.3,51,55,1,0,0,0,1,0,0,99
24,1,4,1,0,3,0,50,1,0,82,18,97,5.74,78,1,1,0,0,0,1,0,0,350
16,1,2,1,1,1,100,45,2,0,225,1,80,1,40,55,1,0,0,0,0,1,0,57
4,0.9,1,1,1,1,300,30,1,0,0,1,100,1,8,37,0,1,0,0,0,1,0,38
18,0.92,4,1,0,2,0,50,2,30,83,17,92,5.93,64,22,1,0,0,0,1,0,0,165
18,0.92,4,1,0,2,0,50,2,30,56,16,89,6,64,58,1,0,0,0,1,0,0,165
35,1,1,1.5,1,0,250,40,1,40,0,14,100,4.72,12,23,1,0,0,0,0,1,0,65
8,1,3,1,1,2,0,120,3,40,0,3,93,1.15,54,8,0,1,0,0,1,0,0,120
19,1,4,1,2,2,0,110,1,0,20,5,96,2.88,78,1,1,0,0,0,1,0,0,300
22,1,2,1,1,1,100,29,4,0,22,4,100,1.79,87,23,0,1,0,0,0,1,0,80
9,1,2,1,1,1,0,40,1,0,0,1,100,0.32,45,1,1,0,0,0,1,0,0,74
6,1,2,1,1,1,0,29,1,10,20,5,96,1.95,76,1,1,0,0,0,0,1,0,60
21,0.9,5,1,2,2,175,150,1,15,94,2,90,0.7,77,30,0,1,0,0,0,1,0,100
10,1,2,1.5,1,1,1000,75,1,0,35,3,100,1.29,56,51,0,1,0,0,1,0,0,245
15,1,3,1,1,2,0,12,1,12,36,13,97,4.06,59,1,0,0,1,0,0,1,0,65
39,0.96,6,1,0,3,0,100,2,50,338,4,95,1.88,5,1,0,0,1,0,1,0,0,130
12,1,2,1,1,1,0,0,1,0,9,19,92,6.71,84,1,1,0,0,0,0,1,0,105
18,1,2,1.5,1,1,200,25,1,0,316,6,97,4.74,75,186,0,1,0,0,0,1,0,72
18,1,2,1.5,1,1,200,25,1,0,351,5,100,4.17,47,186,0,1,0,0,0,1,0,79
9,0.98,5,1,1,2,0,10,4,25,1,15,92,5.62,93,38,0,0,1,0,0,1,0,49
22,1,2,1,1,1,0,0,1,0,77,22,96,6.8,51,1,1,0,0,0,0,1,0,160
18,1,2,1,1,1,115,20,1,0,147,14,94,4.88,38,14,1,0,0,0,0,1,0,120
20,1,5,2,2,2,450,95,2,15,270,10,94,4.92,15,1,0,1,0,0,1,0,0,155
11,1,4,1,0,2,100,30,1,0,139,14,96,4.47,77,1,1,0,0,0,1,0,0,260
9,1,2,1,1,1,0,20,2,20,19,8,98,2.55,67,12,0,1,0,0,1,0,0,130
38,1,2,1,1,1,0,40,1,30,54,11,98,3.51,9,55,1,0,0,0,0,1,0,89
29,1,2,1,1,1,0,25,1,9,1,5,100,1.65,59,106,1,0,0,0,0,1,0,70
27,1,2,1,1,1,100,25,2,50,236,9,91,2.93,84,15,0,0,1,0,1,0,0,99
17,1,2,1.5,1,1,800,65,2,0,71,2,100,0.76,25,1,0,1,0,0,0,1,0,90
7,0.8,2,1,0,2,300,0,1,25,3,2,100,0.94,33,1,1,0,0,0,1,0,0,106
9,1,4,1,2,2,250,125,1,0,311,1,80,0.77,59,1,0,0,1,0,1,0,0,115
22,1,2,1,1,1,100,10,1,20,36,6,100,2.34,90,106,0,0,1,0,0,1,0,38
7,1,1,1,0,1,0,0,1,0,31,6,97,1.96,17,1,0,0,1,0,0,1,0,65
23,1,2,1,1,1,250,40,1,15,111,7,97,3.23,81,159,0,1,0,0,0,1,0,75
3,1,3,1,0,1,100,50,1,0,7,3,100,1.18,14,7,0,1,0,0,1,0,0,90
9,0.98,4,1,1,1,0,10,3,15,210,8,100,2.58,89,1,0,0,1,0,0,1,0,39
13,0.8,2,1,1,1,200,45,1,30,34,3,100,1.25,81,1,1,0,0,0,1,0,0,235
17,1,4,1,2,4,250,40,1,0,19,5,96,5,56,37,1,0,0,0,1,0,0,182
11,0.9,3,1.5,1,1,500,75,2,20,25,6,100,2.31,21,44,1,0,0,0,1,0,0,150
13,1,2,1,1,1,100,60,1,30,0,6,97,1.94,12,1,1,0,0,0,1,0,0,120
38,1,2,1,1,1,0,25,2,0,96,4,95,4,49,14,0,1,0,0,1,0,0,100
60,1,4,1,2,2,250,85,4,50,0,7,100,2.66,63,1,0,0,1,0,1,0,0,90
22,0.98,2,1,0,1,400,75,2,5,303,3,93,1.27,82,183,1,0,0,0,1,0,0,194
22,0.98,8,2,3,4,400,150,6,5,272,5,92,1.88,82,183,1,0,0,0,1,0,0,470
22,0.98,4,1,1,2,400,75,2,5,272,9,96,3.42,82,183,1,0,0,0,1,0,0,247
13,1,4,1,2,2,0,125,4,50,48,6,90,3,41,1,0,1,0,0,1,0,0,171
11,1,7,1,2,4,0,95,4,40,247,11,91,3.63,87,25,1,0,0,0,1,0,0,395
24,1,2,1,3,1,160,85,1,0,364,2,100,0.7,23,191,0,1,0,0,0,1,0,72
56,0.94,1,1.5,1,1,450,18,1,0,76,1,80,1,96,25,0,0,1,0,0,1,0,70
14,1,2,1,1,1,0,20,1,0,0,18,89,6,51,1,0,1,0,0,0,1,0,55
18,1,8,2,3,2,400,73,3,46,178,8,100,2.61,87,183,0,1,0,0,1,0,0,225
14,1,2,1,1,1,0,35,1,20,191,15,99,4.74,70,1,1,0,0,0,0,1,0,99
11,1,2,1,1,1,0,35,1,20,166,16,99,5,80,1,1,0,0,0,0,1,0,89
16,1,3,1,1,2,300,20,2,40,278,12,95,5.9,83,182,1,0,0,0,0,1,0,135
14,0.99,4,1,0,3,100,50,4,0,150,8,100,2.82,68,26,0,0,1,0,1,0,0,85
13,0.99,6,1,1,2,100,50,4,30,156,5,92,2.08,68,40,0,0,1,0,1,0,0,85
13,0.6,2,1,1,1,0,65,1,0,264,3,87,1.15,77,1,0,0,1,0,0,1,0,60
24,1,5,1,2,2,150,120,1,0,133,20,96,6.52,57,14,1,0,0,0,1,0,0,219
31,1,9,2,3,3,0,93,5,34,253,12,93,4.5,82,119,1,0,0,0,1,0,0,442
14,1,8,1,3,3,0,150,4,10,117,3,100,1.5,88,40,0,1,0,0,1,0,0,250
8,1,5,1,2,3,100,99,2,25,306,14,87,4.52,57,99,1,0,0,0,1,0,0,300
18,1,1,1,1,1,0,50,1,10,58,12,100,4.5,49,61,0,1,0,0,0,1,0,39
11,1,1,1.5,1,1,100,25,1,30,0,1,100,0.81,63,17,0,1,0,0,0,1,0,60
18,0.9,4,1,1,2,0,125,2,30,10,4,100,1.85,53,1,0,1,0,0,1,0,0,250
28,0.8,2,1,1,1,150,40,2,20,15,5,96,1.76,82,10,0,1,0,0,0,1,0,68
19,1,3,1,2,1,300,85,2,50,33,1,100,0.41,48,12,1,0,0,0,1,0,0,100
24,1,2,1,1,1,0,50,1,15,192,8,93,3.04,77,1,0,0,1,0,0,1,0,49
70,1,4,1,1,4,250,60,2,10,101,8,93,2.55,79,206,0,1,0,0,1,0,0,113
17,0.94,2,1,0,1,0,100,2,20,232,5,96,2.21,43,1,0,1,0,0,1,0,0,55
15,0.9,4,1,1,1,300,100,3,0,365,3,100,0.98,77,1,1,0,0,0,1,0,0,285
16,1,2,1,1,1,0,32,1,10,90,2,100,0.77,86,1,1,0,0,0,0,1,0,99
3,0.7,2,1,0,1,100,10,1,0,39,2,90,1.09,88,7,1,0,0,0,1,0,0,170
15,1,1,1,1,1,0,30,1,100,0,1,100,0.67,38,15,1,0,0,0,0,1,0,125
7,0.94,1,1,1,1,0,30,1,0,23,1,100,1,59,7,0,1,0,0,0,1,0,50
6,0.94,2,1,1,1,0,40,1,10,9,8,90,3.81,78,7,0,1,0,0,0,1,0,57
22,0.98,8,2,3,4,400,150,6,5,263,8,100,3.58,82,183,1,0,0,0,1,0,0,505
17,1,1,2,1,1,0,50,1,0,284,15,99,4.84,64,1,1,0,0,0,0,1,0,62
32,0.93,5,1,2,3,1000,200,1,0,311,1,100,1,55,1,1,0,0,0,1,0,0,206
7,1,1,1,1,1,200,85,1,25,7,3,100,2.5,77,11,1,0,0,0,1,0,0,145
19,1,6,1,3,3,0,200,1,0,82,7,100,2.63,56,1,0,1,0,0,1,0,0,350
9,1,3,1,1,1,0,40,2,10,5,6,90,1.89,73,1,0,1,0,0,0,1,0,76
13,0.91,5,2,3,3,0,30,6,50,145,12,78,6,81,7,0,0,1,0,1,0,0,200
13,1,6,1,3,3,250,50,2,25,176,6,97,2.28,94,36,0,0,1,0,1,0,0,150
10,1,2,1,0,1,0,30,1,0,3,11,98,3.93,67,1,1,0,0,0,1,0,0,140
36,1,2,1,1,1,100,30,1,85,348,5,92,1.83,19,43,0,1,0,0,0,1,0,65
35,1,3,1,1,1,250,25,1,15,304,16,99,6,88,169,0,0,1,0,1,0,0,50
18,1,2,1,1,1,150,40,1,0,14,7,93,2.19,41,17,1,0,0,0,0,1,0,69
8,1,2,1,1,1,0,50,1,0,3,3,100,1.23,33,15,0,1,0,0,1,0,0,100
12,1,6,1,2,4,0,135,4,50,257,1,100,0.47,14,1,0,1,0,0,1,0,0,245
9,1,2,1,1,1,100,40,1,0,15,3,100,1.05,79,1,1,0,0,0,1,0,0,135
36,1,6,2,2,5,100,125,2,25,59,16,94,5.45,45,1,1,0,0,0,1,0,0,299
26,0.9,2,1,0,1,165,55,1,0,54,3,100,1.23,23,1,0,0,1,0,1,0,0,110
10,1,2,1,1,1,250,15,1,0,179,12,100,4.29,79,1,0,1,0,0,0,1,0,65
7,1,4,1,1,1,1000,129,2,30,85,9,100,3.55,81,176,1,0,0,0,1,0,0,174
15,1,1,1,1,1,100,20,1,20,246,1,100,0.77,79,1,0,1,0,0,0,1,0,50
10,1,2,1,1,1,100,25,1,0,59,1,100,0.49,86,1,0,0,1,0,0,1,0,70
36,0.81,2,1,1,1,0,60,1,70,158,5,75,2.08,81,59,1,0,0,0,0,1,0,110
49,0.96,3,1,1,2,100,50,1,0,148,6,83,2.5,32,1,0,1,0,0,1,0,0,150
15,1,1,1,1,1,300,25,1,0,23,7,94,2.44,60,1,1,0,0,0,0,1,0,119
19,0.92,2,1,1,0,150,45,1,20,159,2,80,1.07,77,139,0,1,0,0,0,1,0,45
22,0.94,2,1,1,1,0,40,1,0,48,9,93,3.14,42,1,1,0,0,0,0,1,0,50
69,1,2,1.5,1,1,500,35,2,50,43,4,95,2.18,23,56,0,1,0,0,0,1,0,175
53,1,6,1,2,4,100,125,2,25,61,8,100,2.89,86,1,1,0,0,0,1,0,0,299
22,0.98,4,1,1,2,400,75,2,5,309,7,97,2.66,82,183,1,0,0,0,1,0,0,234
22,0.98,4,1,1,2,400,75,2,5,327,6,97,2.28,82,183,1,0,0,0,1,0,0,230
22,0.98,4,1,1,2,400,75,2,5,319,2,100,1.5,82,183,1,0,0,0,1,0,0,230
24,0.98,4,1,1,2,500,130,2,5,337,1,100,0.75,79,190,1,0,0,0,1,0,0,217
24,0.98,2,1,0,1,500,120,2,5,193,1,100,0.6,79,190,1,0,0,0,1,0,0,152
20,1,3,1,2,2,300,50,1,0,133,3,73,1.5,58,1,1,0,0,0,1,0,0,289
4,1,5,1,2,3,0,120,1,0,132,9,84,3.65,50,1,1,0,0,0,1,0,0,330
24,1,4,1,2,2,0,89,1,0,146,15,99,4.89,43,188,1,0,0,0,1,0,0,289
8,1,5,1,2,4,0,90,1,0,206,10,90,3.57,77,15,0,1,0,0,1,0,0,150
22,0.98,4,1,1,2,400,75,2,5,317,9,100,3.33,82,183,1,0,0,0,1,0,0,228
22,0.98,2,1,0,1,400,75,2,5,322,1,100,0.67,82,183,1,0,0,0,1,0,0,203
38,0.82,3,1,1,1,500,75,1,0,151,12,98,4.29,77,15,1,0,0,0,1,0,0,149
18,1,2,1,1,1,0,20,1,15,319,11,98,3.75,65,126,0,0,1,0,0,1,0,55
19,0.98,2,1,1,1,300,50,1,30,175,11,82,3.71,1,1,1,0,0,0,0,1,0,108
25,0.86,2,1,1,1,300,75,1,30,61,3,100,1.13,64,187,1,0,0,0,0,1,0,160
